times, alts, vels, leftVel, rightVel, accels, rollAxisGrav, yawAxisGrav, pitchAxisGrav, rollAxisLin, yawAxisLin, pitchAxisLin, rollAxisGyro, yawAxisGyro, pitchAxisGyro, roll, yaw, pitch, vSPP, encPos, encPosCmd, limit_out, limit_in, encMax, encMin
77111283,25.311,0.684,0.031,0.679,0.005232,0.010,0.250,9.800,0.020,0.050,0.030,0.0033,-0.0022,0.0022,259.250,-1.500,0.062,231.352,-12,0,1,1,240,0,60
77112248,25.311,0.586,0.071,0.580,0.005742,0.010,0.250,9.800,-0.010,0.030,0.070,0.0022,-0.0033,0.0011,259.250,-1.500,0.062,231.352,-12,0,1,1,240,0,60
77113356,25.311,0.566,0.060,0.560,0.005904,0.010,0.250,9.800,-0.060,0.010,0.060,0.0033,0.0000,0.0000,259.250,-1.500,0.062,231.352,-12,0,1,1,240,0,60
77114245,25.311,0.542,0.058,0.537,0.005648,0.010,0.250,9.800,-0.090,-0.070,0.060,0.0022,-0.0022,0.0022,259.250,-1.500,0.062,231.352,-12,0,1,1,240,0,60
77115198,24.972,0.313,-0.002,0.308,0.004987,0.010,0.250,9.800,-0.090,-0.080,0.000,-0.0011,0.0011,0.0022,259.250,-1.500,0.062,231.391,-12,0,1,1,240,0,60
77116310,24.972,0.093,0.017,0.088,0.004909,0.010,0.250,9.800,-0.080,-0.110,0.020,0.0011,0.0000,-0.0022,259.250,-1.500,0.062,231.391,-12,0,1,1,240,0,60
77117211,24.972,-0.057,0.078,-0.063,0.005430,0.010,0.250,9.800,-0.050,-0.060,0.080,0.0000,0.0011,-0.0011,259.250,-1.500,0.062,231.391,-12,0,1,1,240,0,60
77118195,25.221,-0.045,0.078,-0.051,0.005949,0.010,0.250,9.800,-0.050,-0.060,0.080,-0.0011,0.0000,0.0000,259.250,-1.500,0.062,231.363,-12,0,1,1,240,0,60
77119102,25.221,-0.029,0.100,-0.035,0.006220,0.010,0.250,9.800,-0.040,0.000,0.100,0.0000,0.0011,0.0000,259.250,-1.500,0.062,231.363,-12,0,1,1,240,0,60
77120238,25.221,-0.010,-0.019,-0.016,0.006200,0.010,0.250,9.800,-0.010,0.030,-0.020,0.0033,0.0022,0.0000,259.250,-1.500,0.062,231.363,-12,0,1,1,240,0,60
77121188,25.221,-0.023,-0.019,-0.029,0.005949,0.010,0.250,9.800,-0.010,0.030,-0.020,0.0000,0.0022,0.0033,259.250,-1.500,0.062,231.363,-12,0,1,1,240,0,60
77122174,25.408,0.078,0.000,0.072,0.006117,0.010,0.250,9.800,-0.020,0.020,0.000,-0.0011,0.0044,-0.0022,259.250,-1.500,0.062,231.341,-12,0,1,1,240,0,60
77123331,25.408,0.174,0.080,0.168,0.006347,0.010,0.250,9.800,0.020,0.000,0.080,0.0000,0.0056,0.0000,259.250,-1.500,0.062,231.341,-12,0,1,1,240,0,60
77124256,25.408,0.134,0.110,0.127,0.006642,0.010,0.250,9.800,0.030,0.000,0.110,0.0011,0.0022,0.0000,259.250,-1.500,0.062,231.341,-12,0,1,1,240,0,60
77125225,25.400,0.072,-0.009,0.066,0.006469,0.010,0.250,9.800,0.040,0.030,-0.010,-0.0011,0.0022,0.0011,259.250,-1.500,0.062,231.342,-12,0,1,1,240,0,60
77126367,25.400,-0.003,0.032,-0.009,0.006266,0.010,0.250,9.800,0.060,0.080,0.030,0.0022,0.0000,0.0033,259.250,-1.500,0.062,231.342,-12,0,1,1,240,0,60
77127679,25.400,-0.088,0.062,-0.095,0.006868,0.010,0.250,9.800,0.070,0.070,0.060,0.0022,0.0011,-0.0011,259.250,-1.500,0.062,231.342,-12,0,1,1,240,0,60
77128529,25.400,0.029,0.082,0.022,0.006982,0.010,0.250,9.800,0.060,0.060,0.080,0.0011,-0.0011,0.0011,259.250,-1.500,0.062,231.342,-12,0,1,1,240,0,60
77129378,25.345,0.111,0.091,0.104,0.006986,0.010,0.250,9.800,0.050,0.040,0.090,-0.0011,0.0000,-0.0056,259.250,-1.500,0.062,231.348,-12,0,1,1,240,0,60
77130436,25.345,0.195,0.000,0.188,0.006942,0.010,0.250,9.800,0.060,0.000,0.000,-0.0011,0.0000,0.0000,259.250,-1.500,0.062,231.348,-12,0,1,1,240,0,60
77131311,25.345,0.168,0.021,0.161,0.006767,0.010,0.250,9.800,0.030,0.030,0.020,0.0011,-0.0011,-0.0022,259.250,-1.500,0.062,231.348,-12,0,1,1,240,0,60
77132269,25.441,0.193,0.049,0.186,0.007021,0.010,0.250,9.800,0.040,-0.020,0.050,0.0011,-0.0011,0.0000,259.250,-1.500,0.062,231.337,-12,0,1,1,240,0,60
77133410,25.380,0.172,0.110,0.165,0.007498,0.010,0.250,9.800,0.000,-0.010,0.110,0.0000,-0.0022,-0.0022,259.250,-1.500,0.062,231.344,-12,0,1,1,240,0,60
77134315,25.380,0.145,0.060,0.138,0.007492,0.010,0.250,9.800,0.010,-0.010,0.060,0.0000,-0.0022,0.0000,259.250,-1.500,0.062,231.344,-12,0,1,1,240,0,60
77135266,25.380,0.225,-0.010,0.218,0.006916,0.010,0.250,9.800,-0.010,0.000,-0.010,-0.0011,-0.0033,0.0011,259.250,-1.500,0.062,231.344,-12,0,1,1,240,0,60
77136248,25.386,0.309,0.020,0.303,0.006507,0.010,0.250,9.800,-0.050,0.000,0.020,-0.0011,-0.0011,0.0022,259.250,-1.500,0.062,231.343,-12,0,1,1,240,0,60
77137509,25.386,0.394,0.070,0.387,0.007259,0.010,0.250,9.800,-0.080,0.020,0.070,0.0000,-0.0022,0.0000,259.250,-1.500,0.062,231.343,-12,0,1,1,240,0,60
77138371,25.386,0.481,0.080,0.473,0.007995,0.010,0.250,9.800,-0.070,0.000,0.080,0.0000,-0.0022,0.0000,259.250,-1.500,0.062,231.343,-12,0,1,1,240,0,60
77139295,25.386,0.594,0.110,0.586,0.008411,0.010,0.250,9.800,-0.070,-0.010,0.110,-0.0011,0.0022,-0.0033,259.250,-1.500,0.062,231.343,-12,0,1,1,240,0,60
77140440,25.270,0.640,-0.001,0.632,0.008151,0.010,0.250,9.800,-0.090,-0.030,0.000,-0.0033,-0.0022,-0.0022,259.250,-1.500,0.062,231.357,-12,0,1,1,240,0,60
77141335,25.270,0.689,0.019,0.681,0.007747,0.010,0.250,9.800,-0.050,-0.020,0.020,-0.0022,-0.0011,0.0000,259.250,-1.500,0.062,231.357,-12,0,1,1,240,0,60
77142290,25.270,0.668,0.059,0.660,0.007990,0.010,0.250,9.800,-0.010,-0.030,0.060,0.0011,0.0000,-0.0011,259.250,-1.500,0.062,231.357,-12,0,1,1,240,0,60
77143432,25.477,0.772,0.099,0.764,0.008278,0.010,0.250,9.800,0.000,-0.040,0.100,-0.0022,0.0011,-0.0022,259.250,-1.500,0.062,231.333,-12,0,1,1,240,0,60
77144330,25.477,0.869,0.100,0.860,0.008560,0.010,0.250,9.800,0.000,-0.010,0.100,0.0011,0.0000,0.0000,259.250,-1.500,0.062,231.333,-12,0,1,1,240,0,60
77145283,25.477,0.961,0.100,0.952,0.008777,0.010,0.250,9.800,0.000,-0.010,0.100,-0.0011,0.0022,-0.0022,259.250,-1.500,0.062,231.333,-12,0,1,1,240,0,60
77146272,25.477,0.827,-0.009,0.819,0.008745,0.010,0.250,9.800,0.010,0.030,-0.010,0.0000,0.0033,-0.0033,259.250,-1.500,0.062,231.333,-12,0,1,1,240,0,60
77147377,25.338,0.591,0.061,0.582,0.008939,0.010,0.250,9.800,0.030,0.040,0.060,0.0000,0.0011,0.0000,259.250,-1.500,0.062,231.349,-12,0,1,1,240,0,60
77148331,25.338,0.339,0.061,0.330,0.009183,0.010,0.250,9.800,0.030,0.040,0.060,0.0022,-0.0011,0.0022,259.250,-1.500,0.062,231.349,-12,0,1,1,240,0,60
77149227,25.338,0.233,0.091,0.224,0.008960,0.010,0.250,9.800,0.030,0.040,0.090,-0.0022,0.0022,-0.0033,259.250,-1.500,0.062,231.349,-12,0,1,1,240,0,60
77150402,25.284,0.087,-0.029,0.078,0.008560,0.010,0.250,9.800,0.000,0.050,-0.030,-0.0011,-0.0022,-0.0011,259.250,-1.500,0.062,231.355,-12,0,1,1,240,0,60
77151345,25.284,-0.061,0.011,-0.069,0.008242,0.010,0.250,9.800,0.010,0.050,0.010,0.0000,-0.0011,-0.0022,259.250,-1.500,0.062,231.355,-12,0,1,1,240,0,60
77152328,25.284,-0.211,0.080,-0.220,0.008644,0.010,0.250,9.800,0.030,0.020,0.080,-0.0022,0.0000,-0.0033,259.250,-1.500,0.062,231.355,-12,0,1,1,240,0,60
77153492,25.284,-0.243,0.071,-0.252,0.008950,0.010,0.250,9.800,0.030,0.030,0.070,-0.0011,-0.0022,0.0000,259.250,-1.500,0.062,231.355,-12,0,1,1,240,0,60
77154810,25.380,-0.210,0.060,-0.219,0.009174,0.010,0.250,9.800,0.040,0.020,0.060,0.0011,-0.0033,-0.0011,259.250,-1.500,0.062,231.344,-12,0,1,1,240,0,60
77155872,25.380,-0.176,0.000,-0.185,0.008618,0.010,0.250,9.800,0.030,0.010,0.000,0.0011,-0.0022,0.0000,259.250,-1.500,0.062,231.344,-12,0,1,1,240,0,60
77157013,25.380,-0.147,0.040,-0.155,0.008226,0.010,0.250,9.800,-0.020,0.000,0.040,-0.0011,-0.0011,0.0000,259.250,-1.500,0.062,231.344,-12,0,1,1,240,0,60
77158682,25.234,-0.207,0.079,-0.216,0.009136,0.010,0.250,9.800,-0.030,-0.020,0.080,0.0000,-0.0011,0.0000,259.250,-1.500,0.062,231.361,-12,0,1,1,240,0,60
77159560,25.234,-0.258,0.099,-0.268,0.009546,0.010,0.250,9.800,-0.040,-0.040,0.100,-0.0011,-0.0011,0.0022,259.250,-1.500,0.062,231.361,-12,0,1,1,240,0,60
77160436,25.234,-0.303,-0.000,-0.312,0.009072,0.010,0.250,9.800,-0.040,-0.010,0.000,-0.0011,-0.0011,0.0000,259.250,-1.500,0.062,231.361,-12,0,1,1,240,0,60
77161876,25.372,-0.289,0.030,-0.298,0.008394,0.010,0.250,9.800,-0.030,-0.010,0.030,0.0000,-0.0022,0.0011,259.250,-1.500,0.062,231.345,-12,0,1,1,240,0,60
77162950,25.372,-0.277,0.040,-0.284,0.007820,0.010,0.250,9.800,-0.020,-0.010,0.040,0.0011,0.0000,-0.0011,259.250,-1.500,0.062,231.345,-12,0,1,1,240,0,60
77163797,25.372,-0.266,0.070,-0.274,0.007837,0.010,0.250,9.800,-0.020,0.010,0.070,0.0000,0.0000,-0.0022,259.250,-1.500,0.062,231.345,-12,0,1,1,240,0,60
77164975,25.325,-0.227,0.010,-0.235,0.008023,0.010,0.250,9.800,0.000,0.000,0.010,0.0000,0.0011,-0.0011,259.250,-1.500,0.062,231.350,-12,0,1,1,240,0,60
77166596,25.325,-0.220,0.020,-0.227,0.007684,0.010,0.250,9.800,-0.020,0.000,0.020,-0.0022,0.0033,-0.0044,259.250,-1.500,0.062,231.350,-12,0,1,1,240,0,60
77167461,25.325,-0.211,0.060,-0.219,0.007352,0.010,0.250,9.800,-0.010,0.000,0.060,-0.0022,0.0011,-0.0044,259.250,-1.500,0.062,231.350,-12,0,1,1,240,0,60
77168424,25.413,-0.150,0.100,-0.158,0.007754,0.010,0.250,9.800,0.010,0.010,0.100,-0.0011,0.0011,-0.0011,259.250,-1.500,0.062,231.340,-12,0,1,1,240,0,60
77169526,25.413,-0.087,0.091,-0.096,0.008891,0.010,0.250,9.800,0.020,0.040,0.090,-0.0022,0.0000,-0.0011,259.250,-1.500,0.062,231.340,-12,0,1,1,240,0,60
77170427,25.413,-0.029,-0.039,-0.037,0.008672,0.010,0.250,9.800,0.010,0.030,-0.040,0.0000,0.0000,-0.0011,259.250,-1.500,0.062,231.340,-12,0,1,1,240,0,60
77171390,25.413,0.027,-0.009,0.020,0.007561,0.010,0.250,9.800,0.030,0.030,-0.010,0.0000,-0.0011,-0.0011,259.250,-1.500,0.062,231.340,-12,0,1,1,240,0,60
77172847,25.560,0.165,0.060,0.158,0.007068,0.010,0.250,9.800,0.040,0.020,0.060,0.0000,0.0011,-0.0011,259.250,-1.500,0.062,231.323,-12,0,1,1,240,0,60
77173681,25.560,0.228,0.080,0.221,0.007330,0.010,0.250,9.800,0.020,0.010,0.080,0.0033,-0.0011,0.0000,259.250,-1.500,0.062,231.323,-12,0,1,1,240,0,60
77174517,25.560,0.279,0.100,0.272,0.007858,0.010,0.250,9.800,0.000,0.020,0.100,-0.0011,-0.0022,-0.0011,259.250,-1.500,0.062,231.323,-12,0,1,1,240,0,60
77175433,25.594,0.337,0.000,0.330,0.007326,0.010,0.250,9.800,-0.010,0.020,0.000,0.0022,-0.0011,0.0022,259.250,-1.500,0.062,231.319,-12,0,1,1,240,0,60
77176513,25.594,0.500,0.030,0.494,0.006705,0.010,0.250,9.800,-0.010,-0.010,0.030,0.0000,0.0000,-0.0011,259.250,-1.500,0.062,231.319,-12,0,1,1,240,0,60
77177423,25.594,0.662,0.090,0.655,0.006820,0.010,0.250,9.800,-0.020,0.000,0.090,-0.0033,-0.0011,-0.0033,259.250,-1.500,0.062,231.319,-12,0,1,1,240,0,60
77178408,25.594,0.823,0.090,0.815,0.007493,0.010,0.250,9.800,-0.020,0.000,0.090,0.0011,-0.0011,-0.0044,259.250,-1.500,0.062,231.319,-12,0,1,1,240,0,60
77179481,25.482,0.922,0.020,0.914,0.007709,0.010,0.250,9.800,-0.020,0.010,0.020,-0.0011,-0.0011,0.0000,259.250,-1.500,0.062,231.332,-12,0,1,1,240,0,60
77180436,25.482,0.940,-0.030,0.933,0.007195,0.010,0.250,9.800,-0.020,-0.010,-0.030,0.0000,0.0011,0.0011,259.250,-1.500,0.062,231.332,-12,0,1,1,240,0,60
77181416,25.482,0.954,-0.030,0.948,0.006426,0.010,0.250,9.800,-0.020,-0.010,-0.030,-0.0011,0.0011,-0.0044,259.250,-1.500,0.062,231.332,-12,0,1,1,240,0,60
77182565,25.207,0.816,0.089,0.809,0.006525,0.010,0.250,9.800,-0.030,-0.020,0.090,0.0000,0.0011,0.0000,259.250,-1.500,0.062,231.364,-12,0,1,1,240,0,60
77183888,25.207,0.642,0.110,0.635,0.007490,0.010,0.250,9.800,-0.010,-0.010,0.110,0.0011,0.0022,0.0011,259.250,-1.500,0.062,231.364,-12,0,1,1,240,0,60
77184973,25.207,0.468,0.060,0.461,0.007645,0.010,0.250,9.800,-0.010,0.010,0.060,0.0000,0.0000,-0.0022,259.250,-1.500,0.062,231.364,-12,0,1,1,240,0,60
77186572,25.482,0.449,0.000,0.442,0.007076,0.010,0.250,9.800,-0.020,0.020,0.000,0.0022,0.0000,0.0000,259.250,-1.500,0.062,231.332,-12,0,1,1,240,0,60
77187630,25.482,0.422,0.091,0.415,0.007327,0.010,0.250,9.800,-0.010,0.040,0.090,-0.0011,0.0022,0.0000,259.250,-1.500,0.062,231.332,-12,0,1,1,240,0,60
77188537,25.482,0.449,0.090,0.441,0.008379,0.010,0.250,9.800,0.020,0.010,0.090,0.0011,0.0011,0.0022,259.250,-1.500,0.062,231.332,-12,0,1,1,240,0,60
77189480,25.394,0.422,0.101,0.413,0.008907,0.010,0.250,9.800,0.030,0.030,0.100,0.0011,0.0022,-0.0011,259.250,-1.500,0.062,231.342,-12,0,1,1,240,0,60
77190944,25.394,0.391,-0.010,0.382,0.008986,0.010,0.250,9.800,0.060,0.000,-0.010,0.0011,0.0000,0.0000,259.250,-1.500,0.062,231.342,-12,0,1,1,240,0,60
77192484,25.394,0.267,0.061,0.258,0.008616,0.010,0.250,9.800,0.080,0.020,0.060,0.0000,0.0011,0.0011,259.250,-1.500,0.062,231.342,-12,0,1,1,240,0,60
77193478,25.229,0.042,0.100,0.033,0.008960,0.010,0.250,9.800,0.060,0.010,0.100,-0.0022,0.0022,-0.0011,259.250,-1.500,0.062,231.362,-12,0,1,1,240,0,60
77195120,25.229,-0.184,0.001,-0.194,0.009625,0.010,0.250,9.800,0.000,0.030,0.000,0.0011,0.0011,0.0011,259.250,-1.500,0.062,231.362,-12,0,1,1,240,0,60
77196722,25.192,-0.343,0.012,-0.353,0.009179,0.010,0.250,9.800,-0.040,0.070,0.010,0.0033,-0.0011,0.0011,259.250,-1.500,0.062,231.366,-12,0,1,1,240,0,60
77198088,25.192,-0.490,0.061,-0.499,0.008792,0.010,0.250,9.800,-0.050,0.040,0.060,0.0033,-0.0011,0.0011,259.250,-1.500,0.062,231.366,-12,0,1,1,240,0,60
77199315,25.192,-0.625,0.081,-0.634,0.009069,0.010,0.250,9.800,-0.040,0.040,0.080,0.0000,0.0000,0.0000,259.250,-1.500,0.062,231.366,-12,0,1,1,240,0,60
77201006,25.186,-0.775,-0.011,-0.785,0.009707,0.010,0.250,9.800,0.000,-0.050,-0.010,-0.0044,-0.0011,-0.0033,259.250,-1.500,0.062,231.367,-12,0,1,1,240,0,60
77202318,25.186,-0.907,-0.002,-0.917,0.009921,0.010,0.250,9.800,-0.010,-0.060,0.000,-0.0011,0.0022,-0.0033,259.250,-1.500,0.062,231.367,-12,0,1,1,240,0,60
77204289,25.242,-0.993,0.099,-1.003,0.010538,0.010,0.250,9.800,0.000,-0.040,0.100,-0.0011,0.0022,-0.0033,259.250,-1.500,0.062,231.360,-12,0,1,1,240,0,60
77205953,25.242,-1.026,-0.010,-1.036,0.009964,0.010,0.250,9.800,-0.050,0.000,-0.010,0.0000,0.0022,-0.0011,259.250,-1.500,0.062,231.360,-12,0,1,1,240,0,60
77207258,25.366,-0.983,0.050,-0.992,0.009304,0.010,0.250,9.800,-0.040,0.020,0.050,0.0011,0.0022,-0.0011,259.250,-1.500,0.062,231.346,-12,0,1,1,240,0,60
77208652,25.366,-0.941,0.100,-0.951,0.009874,0.010,0.250,9.800,-0.020,0.020,0.100,0.0022,0.0022,0.0000,259.250,-1.500,0.062,231.346,-12,0,1,1,240,0,60
77210176,25.366,-0.899,0.090,-0.910,0.010839,0.010,0.250,9.800,0.000,0.010,0.090,-0.0011,0.0022,-0.0011,259.250,-1.500,0.062,231.346,-12,0,1,1,240,0,60
77211569,25.118,-0.918,0.001,-0.929,0.010652,0.010,0.250,9.800,0.030,0.020,0.000,0.0011,0.0011,0.0011,259.250,-1.500,0.062,231.374,-12,0,1,1,240,0,60
77213038,25.118,-0.923,0.070,-0.933,0.010274,0.010,0.250,9.800,0.050,0.020,0.070,-0.0033,-0.0011,0.0033,259.250,-1.500,0.062,231.374,-12,0,1,1,240,0,60
77214315,25.118,-0.915,0.061,-0.926,0.010444,0.010,0.250,9.800,0.040,0.030,0.060,0.0022,0.0011,-0.0033,259.250,-1.500,0.062,231.374,-12,0,1,1,240,0,60
77216001,25.200,-0.842,-0.029,-0.852,0.010324,0.010,0.250,9.800,0.020,0.040,-0.030,0.0000,0.0011,0.0000,259.250,-1.500,0.062,231.365,-12,0,1,1,240,0,60
77217424,25.200,-0.762,0.011,-0.771,0.009395,0.010,0.250,9.800,0.000,0.050,0.010,0.0044,0.0000,0.0033,259.250,-1.500,0.062,231.365,-12,0,1,1,240,0,60
77218800,25.090,-0.723,0.090,-0.732,0.009266,0.010,0.250,9.800,0.000,0.020,0.090,0.0000,-0.0011,0.0011,259.250,-1.500,0.062,231.378,-12,0,1,1,240,0,60
77220640,25.090,-0.670,-0.010,-0.680,0.009909,0.010,0.250,9.800,0.010,0.010,-0.010,-0.0011,-0.0022,0.0033,259.250,-1.500,0.062,231.378,-12,0,1,1,240,0,60
77222102,25.352,-0.537,0.029,-0.546,0.009553,0.010,0.250,9.800,0.000,-0.040,0.030,-0.0033,-0.0033,0.0022,259.250,-1.500,0.062,231.347,-12,0,1,1,240,0,60
77223436,25.352,-0.405,0.059,-0.415,0.009272,0.010,0.250,9.800,-0.010,-0.040,0.060,0.0011,-0.0011,0.0000,259.250,-1.500,0.062,231.347,-12,0,1,1,240,0,60
77224694,25.352,-0.275,0.079,-0.284,0.009546,0.010,0.250,9.800,-0.010,-0.040,0.080,0.0000,0.0000,0.0022,259.250,-1.500,0.062,231.347,-12,0,1,1,240,0,60
77226281,25.187,-0.329,-0.021,-0.339,0.010089,0.010,0.250,9.800,-0.040,-0.040,-0.020,0.0000,-0.0011,-0.0011,259.250,-1.500,0.062,231.366,-12,0,1,1,240,0,60
77227685,25.187,-0.382,0.029,-0.392,0.009190,0.010,0.250,9.800,-0.030,-0.020,0.030,0.0011,0.0011,-0.0022,259.250,-1.500,0.062,231.366,-12,0,1,1,240,0,60
77228937,25.372,-0.359,0.079,-0.368,0.009128,0.010,0.250,9.800,-0.030,-0.030,0.080,0.0000,0.0022,0.0022,259.250,-1.500,0.062,231.345,-12,0,1,1,240,0,60
77230440,25.372,-0.224,0.040,-0.234,0.009760,0.010,0.250,9.800,-0.010,0.000,0.040,0.0022,0.0044,-0.0011,259.250,-1.500,0.062,231.345,-12,0,1,1,240,0,60
77231991,25.372,-0.090,0.011,-0.099,0.009098,0.010,0.250,9.800,-0.030,0.030,0.010,0.0000,0.0000,-0.0022,259.250,-1.500,0.062,231.345,-12,0,1,1,240,0,60
77233355,25.462,0.084,0.031,0.076,0.007931,0.010,0.250,9.800,-0.010,0.030,0.030,-0.0011,0.0011,0.0011,259.250,-1.500,0.062,231.335,-12,0,1,1,240,0,60
77234646,25.462,0.223,0.071,0.215,0.007959,0.010,0.250,9.800,0.030,0.040,0.070,-0.0011,0.0000,0.0022,259.250,-1.500,0.062,231.335,-12,0,1,1,240,0,60
77236142,25.289,0.291,-0.029,0.283,0.007749,0.010,0.250,9.800,0.060,0.030,-0.030,0.0000,0.0000,0.0011,259.250,-1.500,0.062,231.355,-12,0,1,1,240,0,60
77237460,25.289,0.360,0.001,0.353,0.006727,0.010,0.250,9.800,0.070,0.020,0.000,0.0022,-0.0022,0.0011,259.250,-1.500,0.062,231.355,-12,0,1,1,240,0,60
77239452,25.234,0.339,0.090,0.332,0.007364,0.010,0.250,9.800,0.030,0.000,0.090,0.0000,0.0000,0.0011,259.250,-1.500,0.062,231.361,-12,0,1,1,240,0,60
77241126,25.234,0.317,-0.010,0.309,0.008158,0.010,0.250,9.800,-0.010,0.000,-0.010,-0.0011,-0.0011,0.0011,259.250,-1.500,0.062,231.361,-12,0,1,1,240,0,60
77242448,25.234,0.278,0.040,0.270,0.007658,0.010,0.250,9.800,-0.030,0.010,0.040,0.0022,-0.0011,-0.0011,259.250,-1.500,0.062,231.361,-12,0,1,1,240,0,60
77244014,25.173,0.213,0.070,0.205,0.007776,0.010,0.250,9.800,-0.040,-0.010,0.070,0.0011,0.0000,-0.0011,259.250,-1.500,0.062,231.368,-12,0,1,1,240,0,60
77245507,25.173,0.148,0.020,0.140,0.008300,0.010,0.250,9.800,-0.050,-0.010,0.020,-0.0011,0.0000,0.0011,259.250,-1.500,0.062,231.368,-12,0,1,1,240,0,60
77247024,25.366,0.161,0.009,0.153,0.007935,0.010,0.250,9.800,-0.020,-0.020,0.010,0.0000,0.0011,-0.0011,259.250,-1.500,0.062,231.346,-12,0,1,1,240,0,60
77248394,25.366,0.169,0.069,0.162,0.007607,0.010,0.250,9.800,-0.040,-0.030,0.070,0.0000,0.0000,-0.0033,259.250,-1.500,0.062,231.346,-12,0,1,1,240,0,60
77249637,25.366,0.198,0.090,0.190,0.008141,0.010,0.250,9.800,-0.010,0.000,0.090,0.0000,0.0022,-0.0022,259.250,-1.500,0.062,231.346,-12,0,1,1,240,0,60
77251152,25.269,0.183,-0.030,0.174,0.008535,0.010,0.250,9.800,-0.010,0.000,-0.030,0.0000,0.0022,0.0000,259.250,-1.500,0.062,231.357,-12,0,1,1,240,0,60
77252449,25.269,0.220,0.000,0.212,0.007665,0.010,0.250,9.800,-0.010,0.010,0.000,0.0011,0.0011,0.0022,259.250,-1.500,0.062,231.357,-12,0,1,1,240,0,60
77253888,25.509,0.360,0.100,0.352,0.007494,0.010,0.250,9.800,0.020,0.020,0.100,0.0000,-0.0011,0.0011,259.250,-1.500,0.062,231.329,-12,0,1,1,240,0,60
77255404,25.509,0.496,0.080,0.488,0.008474,0.010,0.250,9.800,0.030,0.010,0.080,0.0011,0.0011,0.0000,259.250,-1.500,0.062,231.329,-12,0,1,1,240,0,60
77256815,25.509,0.520,0.040,0.511,0.009041,0.010,0.250,9.800,0.010,0.020,0.040,0.0022,0.0000,-0.0011,259.250,-1.500,0.062,231.329,-12,0,1,1,240,0,60
77258258,25.440,0.504,0.060,0.495,0.009107,0.010,0.250,9.800,-0.010,0.010,0.060,-0.0022,0.0000,0.0011,259.250,-1.500,0.062,231.337,-12,0,1,1,240,0,60
77259770,25.440,0.480,0.030,0.470,0.009476,0.010,0.250,9.800,0.000,0.000,0.030,0.0011,0.0000,0.0022,259.250,-1.500,0.062,231.337,-12,0,1,1,240,0,60
77261236,25.338,0.440,-0.020,0.431,0.009736,0.010,0.250,9.800,0.020,0.000,-0.020,0.0022,0.0011,-0.0022,259.250,-1.500,0.062,231.349,-12,0,1,1,240,0,60
77262558,25.338,0.396,0.010,0.387,0.008765,0.010,0.250,9.800,0.010,0.000,0.010,-0.0011,0.0022,-0.0022,259.250,-1.500,0.062,231.349,-12,0,1,1,240,0,60
77264517,25.462,0.351,0.080,0.342,0.008979,0.010,0.250,9.800,0.060,0.000,0.080,0.0000,0.0033,0.0000,259.250,-1.500,0.062,231.335,-12,0,1,1,240,0,60
77266188,25.462,0.297,-0.030,0.288,0.009198,0.010,0.250,9.800,0.040,0.000,-0.030,0.0022,0.0011,0.0000,259.250,-1.500,0.062,231.335,-12,0,1,1,240,0,60
77267497,25.462,0.345,0.011,0.337,0.008210,0.010,0.250,9.800,0.020,0.020,0.010,0.0011,0.0022,-0.0022,259.250,-1.500,0.062,231.335,-12,0,1,1,240,0,60
77268908,25.427,0.377,0.081,0.369,0.008195,0.010,0.250,9.800,0.010,0.050,0.080,-0.0011,0.0000,0.0011,259.250,-1.500,0.062,231.339,-12,0,1,1,240,0,60
77270475,25.427,0.408,0.091,0.398,0.009316,0.010,0.250,9.800,-0.010,0.040,0.090,0.0000,-0.0022,0.0033,259.250,-1.500,0.062,231.339,-12,0,1,1,240,0,60
77271897,25.427,0.364,0.050,0.354,0.009785,0.010,0.250,9.800,-0.040,0.020,0.050,0.0011,-0.0033,0.0011,259.250,-1.500,0.062,231.339,-12,0,1,1,240,0,60
77273322,25.427,0.314,0.070,0.304,0.009649,0.010,0.250,9.800,-0.080,0.000,0.070,-0.0011,-0.0022,-0.0011,259.250,-1.500,0.062,231.339,-12,0,1,1,240,0,60
77274725,25.427,0.338,0.080,0.328,0.010248,0.010,0.250,9.800,-0.120,-0.010,0.080,0.0000,-0.0011,0.0022,259.250,-1.500,0.062,231.339,-12,0,1,1,240,0,60
77276260,25.247,0.288,-0.012,0.277,0.010958,0.010,0.250,9.800,-0.040,-0.070,-0.010,-0.0022,-0.0011,0.0011,259.250,-1.500,0.062,231.359,-12,0,1,1,240,0,60
77277571,25.247,0.240,0.039,0.230,0.010409,0.010,0.250,9.800,-0.040,-0.050,0.040,0.0011,0.0000,-0.0011,259.250,-1.500,0.062,231.359,-12,0,1,1,240,0,60
77279002,25.192,0.213,0.068,0.203,0.009803,0.010,0.250,9.800,-0.030,-0.060,0.070,0.0022,0.0011,-0.0011,259.250,-1.500,0.062,231.366,-12,0,1,1,240,0,60
77280537,25.192,0.194,0.040,0.185,0.009783,0.010,0.250,9.800,-0.050,-0.010,0.040,-0.0011,0.0044,0.0011,259.250,-1.500,0.062,231.366,-12,0,1,1,240,0,60
77282280,25.538,0.248,-0.000,0.239,0.009403,0.010,0.250,9.800,-0.020,0.000,0.000,0.0011,0.0044,-0.0011,259.250,-1.500,0.062,231.326,-12,0,1,1,240,0,60
